x,y,t,id
-73.9001337,42.8340506,2010-02-22T14:00:18Z,1016
-73.9001339,42.8339348,2010-02-22T15:00:16Z,1016
-73.9000431,42.8339913,2010-02-22T16:01:26Z,1016
-73.90006,42.8339273,2010-02-22T17:00:34Z,1016
-73.9001219,42.8339772,2010-02-22T18:00:45Z,1016
-73.9002242,42.8338522,2010-02-22T19:01:14Z,1016
-73.9002239,42.8341178,2010-02-22T20:00:40Z,1016
-73.9001558,42.833959,2010-02-22T21:00:45Z,1016
-73.9001236,42.8340205,2010-02-22T22:01:15Z,1016
-73.9000793,42.8341369,2010-02-22T23:01:15Z,1016
-73.8985873,42.8335853,2010-02-22T23:08:45Z,1016
-73.8984108,42.8334138,2010-02-22T23:10:28Z,1016
-73.8982154,42.8336863,2010-02-22T23:12:08Z,1016
-73.8980413,42.8339997,2010-02-22T23:14:12Z,1016
-73.8984883,42.8342377,2010-02-22T23:16:12Z,1016
-73.8987776,42.8343145,2010-02-22T23:18:12Z,1016
-73.8987572,42.8343557,2010-02-22T23:20:13Z,1016
-73.898741,42.8342353,2010-02-22T23:22:16Z,1016
-73.8983458,42.8343388,2010-02-22T23:24:12Z,1016
-73.8976197,42.8344762,2010-02-22T23:26:11Z,1016
-73.8970412,42.8343965,2010-02-22T23:28:12Z,1016
-73.8970227,42.834741,2010-02-22T23:30:15Z,1016
-73.8971978,42.8347145,2010-02-22T23:32:16Z,1016
-73.8964227,42.8346366,2010-02-22T23:34:13Z,1016
-73.8965815,42.8347602,2010-02-22T23:36:12Z,1016
-73.8961848,42.8351668,2010-02-22T23:38:12Z,1016
-73.8957969,42.8351146,2010-02-22T23:40:11Z,1016
-73.8956352,42.8351778,2010-02-22T23:42:13Z,1016
-73.8949584,42.8355795,2010-02-22T23:44:11Z,1016
-73.8946327,42.8361962,2010-02-22T23:46:32Z,1016
-73.8951046,42.836127,2010-02-22T23:48:09Z,1016
-73.8955192,42.8364119,2010-02-22T23:50:12Z,1016
-73.8956137,42.8366716,2010-02-22T23:52:20Z,1016
-73.8957311,42.8367236,2010-02-22T23:54:11Z,1016
-73.8956455,42.8366688,2010-02-22T23:56:12Z,1016
-73.895302,42.8371548,2010-02-22T23:58:12Z,1016
-73.8956193,42.8374141,2010-02-23T00:00:18Z,1016
-73.8962896,42.8379211,2010-02-23T00:02:12Z,1016
-73.8963256,42.8386957,2010-02-23T00:04:12Z,1016
-73.8964582,42.8390642,2010-02-23T00:06:12Z,1016
-73.896373,42.8393997,2010-02-23T00:08:12Z,1016
-73.8962185,42.8396225,2010-02-23T00:10:16Z,1016
-73.8961952,42.8403717,2010-02-23T00:12:19Z,1016
-73.8960022,42.8410196,2010-02-23T00:14:11Z,1016
-73.8952012,42.8412247,2010-02-23T00:16:33Z,1016
-73.8946734,42.8413158,2010-02-23T00:18:34Z,1016
-73.894614,42.8413978,2010-02-23T00:20:52Z,1016
-73.8948804,42.8419211,2010-02-23T00:22:24Z,1016
-73.8950447,42.842124,2010-02-23T00:24:46Z,1016
-73.8947748,42.8424842,2010-02-23T00:26:53Z,1016
-73.8947736,42.8425271,2010-02-23T00:28:21Z,1016
-73.8949812,42.8427394,2010-02-23T00:30:10Z,1016
-73.8951244,42.8434164,2010-02-23T00:32:28Z,1016
-73.8958538,42.8430843,2010-02-23T00:34:07Z,1016
-73.8965512,42.842561,2010-02-23T00:36:12Z,1016
-73.8970528,42.8416976,2010-02-23T00:38:27Z,1016
-73.8974103,42.8413454,2010-02-23T00:40:21Z,1016
-73.897599,42.8408047,2010-02-23T00:42:12Z,1016
-73.8979288,42.8412875,2010-02-23T00:44:12Z,1016
-73.8980327,42.8411263,2010-02-23T00:46:13Z,1016
-73.8982034,42.8406811,2010-02-23T00:48:39Z,1016
-73.8980924,42.8411492,2010-02-23T00:50:53Z,1016
-73.8984141,42.8408821,2010-02-23T00:52:28Z,1016
-73.8990644,42.8411928,2010-02-23T00:54:12Z,1016
-73.8998376,42.8416171,2010-02-23T00:56:24Z,1016
-73.9009259,42.8419195,2010-02-23T00:58:20Z,1016
-73.9017661,42.8422359,2010-02-23T01:00:11Z,1016
-73.9024203,42.8425047,2010-02-23T01:02:12Z,1016
-73.9035624,42.8432097,2010-02-23T01:05:52Z,1016
-73.9036133,42.8432033,2010-02-23T01:06:13Z,1016
-73.9041501,42.8446435,2010-02-23T01:09:03Z,1016
-73.9038044,42.8483174,2010-02-23T01:22:52Z,1016
-73.9040833,42.8480971,2010-02-23T01:24:04Z,1016
-73.9046834,42.8472171,2010-02-23T01:26:22Z,1016
-73.9058809,42.8463213,2010-02-23T01:28:17Z,1016
-73.9063967,42.8457726,2010-02-23T01:30:12Z,1016
-73.9075524,42.8451702,2010-02-23T01:32:21Z,1016
-73.908507,42.8449055,2010-02-23T01:34:18Z,1016
-73.9091225,42.8447345,2010-02-23T01:36:19Z,1016
-73.9086862,42.8440774,2010-02-23T01:38:34Z,1016
-73.9079464,42.8432716,2010-02-23T01:40:16Z,1016
-73.9084474,42.8424587,2010-02-23T01:42:22Z,1016
-73.9091587,42.8422289,2010-02-23T01:44:18Z,1016
-73.9096995,42.8427496,2010-02-23T01:51:02Z,1016
-73.9097263,42.8429738,2010-02-23T01:53:40Z,1016
-73.9096384,42.8427874,2010-02-23T01:55:20Z,1016
-73.9101824,42.8435003,2010-02-23T04:05:44Z,1016
-73.9102461,42.8434763,2010-02-23T04:06:07Z,1016
-73.9136687,42.843472,2010-02-23T04:17:17Z,1016
-73.9143121,42.8432677,2010-02-23T04:18:06Z,1016
-73.9141636,42.8432546,2010-02-23T04:20:57Z,1016
-73.9141785,42.8433035,2010-02-23T04:23:01Z,1016
-73.9140681,42.8432287,2010-02-23T04:24:10Z,1016
-73.9136757,42.8432268,2010-02-23T04:26:11Z,1016
-73.9135603,42.8433211,2010-02-23T04:29:47Z,1016
-73.9136042,42.8432058,2010-02-23T04:30:07Z,1016
-73.913649,42.8432239,2010-02-23T04:32:18Z,1016
-73.9136918,42.8433524,2010-02-23T04:34:12Z,1016
-73.9136796,42.8432658,2010-02-23T04:36:19Z,1016
-73.9136272,42.8431628,2010-02-23T04:38:12Z,1016
-73.9141861,42.8435316,2010-02-23T04:40:12Z,1016
-73.9136646,42.843272,2010-02-23T04:42:13Z,1016
-73.9137262,42.8432121,2010-02-23T04:44:21Z,1016
-73.9136853,42.8432822,2010-02-23T04:46:11Z,1016
-73.9136934,42.8432501,2010-02-23T04:48:42Z,1016
-73.9138236,42.8432946,2010-02-23T04:50:07Z,1016
-73.9137033,42.8431967,2010-02-23T04:52:22Z,1016
-73.9136979,42.8431636,2010-02-23T04:54:17Z,1016
-73.9136611,42.8432137,2010-02-23T04:56:11Z,1016
-73.913709,42.8432702,2010-02-23T04:58:15Z,1016
-73.9134152,42.8431715,2010-02-23T05:00:12Z,1016
-73.9138455,42.8433055,2010-02-23T05:02:16Z,1016
-73.9136739,42.8432372,2010-02-23T05:04:20Z,1016
-73.9137335,42.8432465,2010-02-23T05:06:16Z,1016
-73.9139057,42.8434234,2010-02-23T05:08:28Z,1016
-73.9136797,42.8432006,2010-02-23T05:10:08Z,1016
-73.9136692,42.8432532,2010-02-23T05:12:22Z,1016
-73.9137199,42.8432468,2010-02-23T05:14:11Z,1016
-73.9136187,42.8431907,2010-02-23T05:20:22Z,1016
-73.9137134,42.8433455,2010-02-23T05:22:11Z,1016
-73.9137182,42.8432552,2010-02-23T05:24:12Z,1016
-73.9136567,42.8431947,2010-02-23T05:26:15Z,1016
-73.9137733,42.8432911,2010-02-23T05:28:12Z,1016
-73.9138722,42.8433216,2010-02-23T05:30:13Z,1016
-73.9136734,42.8433109,2010-02-23T05:32:13Z,1016
-73.9136547,42.8432377,2010-02-23T05:34:13Z,1016
-73.9136572,42.8432016,2010-02-23T05:36:12Z,1016
-73.9136788,42.8432113,2010-02-23T05:38:30Z,1016
-73.9134929,42.8431538,2010-02-23T05:42:23Z,1016
-73.9132867,42.843151,2010-02-23T05:44:13Z,1016
-73.9138183,42.8433233,2010-02-23T05:46:12Z,1016
-73.913602,42.8431303,2010-02-23T05:48:41Z,1016
-73.9133731,42.8430367,2010-02-23T05:50:06Z,1016
-73.913655,42.8432088,2010-02-23T05:52:13Z,1016
-73.9136515,42.8433364,2010-02-23T05:54:12Z,1016
-73.9136801,42.8432161,2010-02-23T05:56:11Z,1016
-73.9136302,42.8431615,2010-02-23T05:58:12Z,1016
-73.9136945,42.8432322,2010-02-23T06:00:18Z,1016
-73.9136768,42.8432745,2010-02-23T06:02:21Z,1016
-73.9136696,42.84315,2010-02-23T06:04:10Z,1016
-73.9136552,42.8432145,2010-02-23T06:06:13Z,1016
-73.9136805,42.8432366,2010-02-23T06:08:13Z,1016
-73.9136172,42.8431663,2010-02-23T06:10:18Z,1016
-73.913595,42.8431398,2010-02-23T06:20:53Z,1016
-73.9136753,42.8432027,2010-02-23T06:29:50Z,1016
-73.9135997,42.8431465,2010-02-23T06:30:06Z,1016
-73.9136791,42.8432374,2010-02-23T06:32:31Z,1016
-73.9136604,42.843209,2010-02-23T06:34:07Z,1016
-73.9136393,42.8431615,2010-02-23T06:36:18Z,1016
-73.9138048,42.8433016,2010-02-23T06:38:12Z,1016
-73.9136248,42.8431977,2010-02-23T06:40:12Z,1016
-73.9137348,42.843236,2010-02-23T06:42:17Z,1016
-73.9136284,42.8431988,2010-02-23T06:44:12Z,1016
-73.9136104,42.8431739,2010-02-23T06:46:11Z,1016
-73.9134949,42.8429695,2010-02-23T06:48:22Z,1016
-73.9137264,42.8432137,2010-02-23T06:50:19Z,1016
-73.9136235,42.8431485,2010-02-23T06:52:25Z,1016
-73.9135703,42.84302,2010-02-23T06:54:14Z,1016
-73.9137781,42.8432601,2010-02-23T06:56:29Z,1016
-73.914075,42.8435062,2010-02-23T06:58:42Z,1016
-73.9136504,42.8431781,2010-02-23T07:00:14Z,1016
-73.913592,42.843157,2010-02-23T07:02:18Z,1016
-73.913746,42.8434567,2010-02-23T07:05:00Z,1016
-73.9137589,42.8432696,2010-02-23T07:06:52Z,1016
-73.9137271,42.8432389,2010-02-23T07:08:06Z,1016
-73.9136744,42.8431579,2010-02-23T07:10:18Z,1016
-73.9123875,42.8426014,2010-02-23T07:12:27Z,1016
-73.9136023,42.8431857,2010-02-23T07:14:11Z,1016
-73.9138598,42.8432671,2010-02-23T07:16:12Z,1016
-73.9135165,42.8431821,2010-02-23T07:20:23Z,1016
-73.9136594,42.8431694,2010-02-23T07:22:18Z,1016
-73.9135653,42.8431944,2010-02-23T07:24:23Z,1016
-73.9137752,42.843233,2010-02-23T07:26:12Z,1016
-73.9135542,42.8431986,2010-02-23T07:28:57Z,1016
-73.9121501,42.8426502,2010-02-23T07:30:17Z,1016
-73.9135615,42.8431925,2010-02-23T07:32:18Z,1016
-73.9135267,42.8431781,2010-02-23T07:34:22Z,1016
-73.9137145,42.8432384,2010-02-23T07:36:16Z,1016
-73.9137961,42.8432482,2010-02-23T07:38:20Z,1016
-73.9137254,42.8432703,2010-02-23T07:40:57Z,1016
-73.9136372,42.8432596,2010-02-23T07:43:26Z,1016
-73.9137168,42.8432365,2010-02-23T07:44:52Z,1016
-73.9136797,42.8432354,2010-02-23T07:47:10Z,1016
-73.9135089,42.8432008,2010-02-23T07:48:40Z,1016
-73.913570000000007,42.8432494,2010-02-23T07:50:07Z,1016
-73.9136194,42.8431786,2010-02-23T07:52:13Z,1016
-73.9135754,42.8433952,2010-02-23T07:54:12Z,1016
-73.9135146,42.8435032,2010-02-23T07:57:04Z,1016
-73.9140859,42.8447144,2010-02-23T07:59:15Z,1016
-73.9144221,42.8447238,2010-02-23T08:00:16Z,1016
-73.91482,42.8448192,2010-02-23T08:02:11Z,1016
-73.9157019,42.8453414,2010-02-23T08:04:17Z,1016
-73.9152622,42.8453396,2010-02-23T08:06:12Z,1016
-73.9148447,42.8460564,2010-02-23T08:08:11Z,1016
-73.9159348,42.8462246,2010-02-23T08:10:20Z,1016
-73.9168035,42.8467402,2010-02-23T08:13:33Z,1016
-73.9167138,42.8468495,2010-02-23T08:14:08Z,1016
-73.9174351,42.8465894,2010-02-23T08:16:13Z,1016
-73.9188216,42.8460051,2010-02-23T08:21:52Z,1016
-73.9189147,42.8459045,2010-02-23T08:22:06Z,1016
-73.9202254,42.8450375,2010-02-23T08:24:15Z,1016
-73.921481,42.8440864,2010-02-23T08:26:11Z,1016
-73.9223061,42.8433966,2010-02-23T08:28:14Z,1016
-73.922572,42.8434236,2010-02-23T08:31:01Z,1016
-73.9245914,42.8421256,2010-02-23T08:36:29Z,1016
-73.9238865,42.8412652,2010-02-23T08:39:19Z,1016
-73.9234519,42.8403461,2010-02-23T08:41:59Z,1016
-73.9234765,42.8402188,2010-02-23T08:42:07Z,1016
-73.9235965,42.8399932,2010-02-23T08:45:03Z,1016
-73.9213716,42.8394547,2010-02-23T08:47:08Z,1016
-73.9209728,42.8394939,2010-02-23T08:48:29Z,1016
-73.9199986,42.8388797,2010-02-23T08:50:08Z,1016
-73.9191409,42.8389277,2010-02-23T08:52:20Z,1016
-73.9199935,42.8386971,2010-02-23T08:54:13Z,1016
-73.9201788,42.838834,2010-02-23T08:56:17Z,1016
-73.9205815,42.8394848,2010-02-23T08:58:18Z,1016
-73.9208779,42.8398071,2010-02-23T09:00:32Z,1016
-73.9218951,42.8388827,2010-02-23T09:03:46Z,1016
-73.92217,42.8385594,2010-02-23T09:04:32Z,1016
-73.9230724,42.8377959,2010-02-23T09:06:27Z,1016
-73.9232876,42.8375808,2010-02-23T09:08:27Z,1016
-73.923578,42.8357935,2010-02-23T09:14:35Z,1016
-73.9228414,42.8363938,2010-02-23T09:16:07Z,1016
-73.9227708,42.8364503,2010-02-23T09:18:12Z,1016
-73.9228717,42.8364322,2010-02-23T09:24:52Z,1016
-73.9228256,42.8364068,2010-02-23T09:26:54Z,1016
-73.9228109,42.8365082,2010-02-23T09:28:07Z,1016
-73.9227581,42.836458,2010-02-23T09:30:13Z,1016
-73.9231862,42.8370691,2010-02-23T09:38:47Z,1016
-73.9217797,42.8389118,2010-02-23T09:44:43Z,1016
-73.9213732,42.8391374,2010-02-23T09:46:06Z,1016
-73.9205228,42.8399604,2010-02-23T09:48:13Z,1016
-73.9200293,42.8403845,2010-02-23T09:50:20Z,1016
-73.9198439,42.8405761,2010-02-23T09:52:12Z,1016
-73.918601,42.8413658,2010-02-23T09:54:12Z,1016
-73.9171995,42.8419979,2010-02-23T09:56:16Z,1016
-73.9167395,42.842282,2010-02-23T09:58:22Z,1016
-73.916121,42.8425938,2010-02-23T10:00:14Z,1016
-73.9144721,42.8431772,2010-02-23T10:02:20Z,1016
-73.9139304,42.8433571,2010-02-23T10:04:16Z,1016
-73.913091,42.8435817,2010-02-23T10:06:26Z,1016
-73.9124302,42.8436632,2010-02-23T10:08:25Z,1016
-73.9117746,42.8436267,2010-02-23T10:10:11Z,1016
-73.9112489,42.842477,2010-02-23T10:12:21Z,1016
-73.9112664,42.8418338,2010-02-23T10:14:12Z,1016
-73.9117763,42.8416489,2010-02-23T10:16:10Z,1016
-73.9127523,42.8410778,2010-02-23T10:18:14Z,1016
-73.9135257,42.8407709,2010-02-23T10:20:12Z,1016
-73.9140417,42.8403113,2010-02-23T10:22:12Z,1016
-73.9156534,42.83997,2010-02-23T10:24:13Z,1016
-73.9173161,42.8393624,2010-02-23T10:26:20Z,1016
-73.9167384,42.8392395,2010-02-23T10:28:12Z,1016
-73.9167291,42.8392052,2010-02-23T10:30:26Z,1016
-73.9167282,42.8392586,2010-02-23T10:32:09Z,1016
-73.9166342,42.8393445,2010-02-23T10:34:14Z,1016
-73.9167583,42.8391561,2010-02-23T10:36:22Z,1016
-73.9167002,42.8392307,2010-02-23T10:38:13Z,1016
-73.916787,42.839159,2010-02-23T10:40:21Z,1016
-73.9164455,42.8393598,2010-02-23T10:42:17Z,1016
-73.9167426,42.8391838,2010-02-23T10:50:51Z,1016
-73.9167165,42.8391661,2010-02-23T10:52:08Z,1016
-73.9167366,42.839201,2010-02-23T10:54:11Z,1016
-73.9167217,42.8391982,2010-02-23T10:56:18Z,1016
-73.9157108,42.8394007,2010-02-23T11:00:02Z,1016
-73.913778,42.8398046,2010-02-23T11:03:32Z,1016
-73.9135853,42.8398358,2010-02-23T11:04:06Z,1016
-73.9129005,42.839916,2010-02-24T01:57:26Z,1016
-73.9128458,42.8398156,2010-02-24T01:59:30Z,1016
-73.9127412,42.8402435,2010-02-24T02:00:08Z,1016
-73.9133593,42.8399673,2010-02-24T02:02:46Z,1016
-73.913048,42.8403861,2010-02-24T02:04:40Z,1016
-73.9130696,42.8403669,2010-02-24T02:06:37Z,1016
-73.9126447,42.8407438,2010-02-24T02:08:38Z,1016
-73.915972,42.8392504,2010-02-24T02:19:01Z,1016
-73.9167173,42.8392663,2010-02-24T02:24:19Z,1016
-73.9167919,42.8393087,2010-02-24T02:26:13Z,1016
-73.9167426,42.8392495,2010-02-24T02:32:52Z,1016
-73.9167494,42.8392457,2010-02-24T02:35:56Z,1016
-73.9166971,42.8392028,2010-02-24T02:36:06Z,1016
-73.9167832,42.8392714,2010-02-24T02:38:12Z,1016
-73.9167424,42.8392447,2010-02-24T02:40:13Z,1016
-73.9160114,42.8395551,2010-02-24T02:50:47Z,1016
-73.9149206,42.8397011,2010-02-24T02:56:53Z,1016
-73.9143585,42.8396824,2010-02-24T02:58:10Z,1016
-73.9141335,42.8397708,2010-02-24T03:00:11Z,1016
-73.9146804,42.839865,2010-02-24T05:41:45Z,1016
-73.9147405,42.8398175,2010-02-24T05:42:06Z,1016
-73.9155273,42.8396021,2010-02-24T05:48:25Z,1016
-73.9156436,42.8398197,2010-02-24T05:50:11Z,1016
-73.9160551,42.8396363,2010-02-24T05:52:04Z,1016
-73.9165467,42.8394026,2010-02-24T05:55:37Z,1016
-73.9166516,42.8391758,2010-02-24T05:56:07Z,1016
-73.9167144,42.83915,2010-02-24T05:58:05Z,1016
-73.9172546,42.8395681,2010-02-24T06:00:08Z,1016
-73.9167972,42.839148,2010-02-24T06:06:46Z,1016
-73.9168263,42.839155,2010-02-24T06:08:09Z,1016
-73.9165558,42.8392111,2010-02-24T06:10:11Z,1016
-73.9168832,42.8394092,2010-02-24T06:15:41Z,1016
-73.9167128,42.8392003,2010-02-24T06:16:08Z,1016
-73.9168151,42.8392668,2010-02-24T06:19:20Z,1016
-73.9167183,42.8391748,2010-02-24T06:20:52Z,1016
-73.916824,42.839184,2010-02-24T06:22:06Z,1016
-73.9167257,42.83914,2010-02-24T06:24:09Z,1016
-73.9166553,42.8391515,2010-02-24T06:26:08Z,1016
-73.9158876,42.839648,2010-02-24T06:32:07Z,1016
-73.9153245,42.8397337,2010-02-24T06:34:06Z,1016
-73.9153945,42.8397155,2010-02-24T06:36:24Z,1016
-73.9152599,42.8396875,2010-02-24T06:51:53Z,1016
-73.9153177,42.8397062,2010-02-24T07:01:55Z,1016
-73.9152548,42.8396938,2010-02-24T08:00:50Z,1016
-73.9152308,42.839765,2010-02-24T09:00:35Z,1016
-73.9149882,42.839957,2010-02-24T09:31:02Z,1016
-73.9148011,42.8404833,2010-02-24T09:32:37Z,1016
-73.9149883,42.8411107,2010-02-24T09:34:25Z,1016
-73.9157812,42.8417475,2010-02-24T09:36:19Z,1016
-73.916719,42.8417773,2010-02-24T09:38:26Z,1016
-73.9175492,42.8418604,2010-02-24T09:41:22Z,1016
-73.9185627,42.84155,2010-02-24T09:43:20Z,1016
-73.9218111,42.8395375,2010-02-24T09:49:46Z,1016
-73.9225498,42.8397925,2010-02-24T09:50:40Z,1016
-73.9236821,42.840332,2010-02-24T09:52:12Z,1016
-73.9236842,42.8400558,2010-02-24T09:54:38Z,1016
-73.9237767,42.8400574,2010-02-24T09:56:10Z,1016
-73.9245124,42.8400134,2010-02-24T09:58:22Z,1016
-73.9246178,42.8398283,2010-02-24T10:00:20Z,1016
-73.9244093,42.8400115,2010-02-24T10:02:10Z,1016
-73.924315000000007,42.8400507,2010-02-24T10:04:07Z,1016
-73.9239632,42.8405024,2010-02-24T10:06:58Z,1016
-73.9246286,42.8408962,2010-02-24T10:09:43Z,1016
-73.9247617,42.8408967,2010-02-24T10:12:28Z,1016
-73.9250332,42.8408631,2010-02-24T10:14:08Z,1016
-73.9254754,42.8407172,2010-02-24T10:17:29Z,1016
-73.9253405,42.8407249,2010-02-24T10:18:12Z,1016
-73.9255685,42.840743,2010-02-24T10:20:27Z,1016
-73.9256561,42.8404873,2010-02-24T10:22:15Z,1016
-73.9256081,42.840454,2010-02-24T10:24:13Z,1016
-73.9263231,42.839982,2010-02-24T10:26:10Z,1016
-73.9261832,42.8405822,2010-02-24T10:28:16Z,1016
-73.925614,42.8405038,2010-02-24T10:30:27Z,1016
-73.9277672,42.8373208,2010-02-24T10:40:34Z,1016
-73.9272857,42.8370378,2010-02-24T10:42:10Z,1016
-73.9265822,42.836948,2010-02-24T10:44:04Z,1016
-73.9256873,42.8375765,2010-02-24T10:47:11Z,1016
-73.9254181,42.8379543,2010-02-24T10:48:15Z,1016
-73.9248732,42.8382705,2010-02-24T10:50:24Z,1016
-73.9243284,42.8399081,2010-02-24T22:02:00Z,1016
-73.9243621,42.8399261,2010-02-24T22:04:11Z,1016
-73.9245642,42.8399247,2010-02-24T22:06:18Z,1016
-73.9245159,42.8399027,2010-02-24T22:08:24Z,1016
-73.924476,42.8399382,2010-02-24T22:10:12Z,1016
-73.9246796,42.839854,2010-02-24T22:12:40Z,1016
-73.9245358,42.8399472,2010-02-24T22:14:09Z,1016
-73.924372,42.8399246,2010-02-24T22:17:17Z,1016
-73.9239941,42.8398468,2010-02-24T22:18:06Z,1016
-73.9235304,42.8402018,2010-02-24T22:20:56Z,1016
-73.9236423,42.8401599,2010-02-24T22:23:01Z,1016
-73.9237154,42.8400647,2010-02-24T22:28:52Z,1016
-73.9236604,42.8400507,2010-02-24T22:30:04Z,1016
-73.9237178,42.8401572,2010-02-24T22:32:06Z,1016
-73.9234753,42.8405898,2010-02-24T22:34:10Z,1016
-73.9236231,42.8408836,2010-02-24T22:36:10Z,1016
-73.9230455,42.8408497,2010-02-24T22:38:09Z,1016
-73.9227521,42.8414724,2010-02-24T22:40:18Z,1016
-73.9227218,42.8415777,2010-02-24T22:42:14Z,1016
-73.9226628,42.8418254,2010-02-24T22:44:13Z,1016
-73.921767,42.8425592,2010-02-24T22:46:13Z,1016
-73.9213143,42.8430181,2010-02-24T22:48:11Z,1016
-73.9211236,42.8430815,2010-02-24T22:50:14Z,1016
-73.9202393,42.8437917,2010-02-24T22:52:12Z,1016
-73.9194371,42.8444026,2010-02-24T22:54:15Z,1016
-73.9194532,42.8443871,2010-02-24T22:56:10Z,1016
-73.9183018,42.8450347,2010-02-24T22:58:13Z,1016
-73.9177505,42.8453469,2010-02-24T23:00:11Z,1016
-73.9170761,42.8459782,2010-02-24T23:02:13Z,1016
-73.9158469,42.8462991,2010-02-24T23:04:20Z,1016
-73.9151016,42.8465264,2010-02-24T23:06:26Z,1016
-73.9150915,42.846648,2010-02-24T23:08:20Z,1016
-73.915035,42.8467128,2010-02-24T23:10:13Z,1016
-73.9151145,42.8466598,2010-02-24T23:12:13Z,1016
-73.9149856,42.8465958,2010-02-24T23:14:20Z,1016
-73.9149654,42.8465451,2010-02-24T23:16:13Z,1016
-73.9150409,42.8465498,2010-02-24T23:18:13Z,1016
-73.9150813,42.8465755,2010-02-24T23:20:23Z,1016
-73.9150878,42.8466399,2010-02-24T23:28:53Z,1016
-73.9149764,42.8466599,2010-02-24T23:31:04Z,1016
-73.9150458,42.8466104,2010-02-24T23:32:08Z,1016
-73.9150999,42.84662,2010-02-24T23:34:11Z,1016
-73.9150879,42.8466382,2010-02-24T23:36:10Z,1016
-73.9151,42.84667,2010-02-24T23:38:12Z,1016
-73.9150688,42.8466789,2010-02-24T23:41:17Z,1016
-73.9150827,42.8466638,2010-02-24T23:42:06Z,1016
-73.9151913,42.8466991,2010-02-24T23:44:07Z,1016
-73.9149762,42.8466329,2010-02-24T23:46:15Z,1016
-73.9150354,42.8466779,2010-02-24T23:49:52Z,1016
-73.9151091,42.8466604,2010-02-24T23:54:29Z,1016
-73.915151,42.8466732,2010-02-24T23:56:09Z,1016
-73.9151102,42.8466909,2010-02-24T23:58:13Z,1016
-73.9150093,42.8465853,2010-02-25T00:00:14Z,1016
-73.9150974,42.8466523,2010-02-25T00:02:12Z,1016
-73.9150579,42.8466535,2010-02-25T00:04:13Z,1016
-73.9152072,42.8467391,2010-02-25T00:06:23Z,1016
-73.9151313,42.8466051,2010-02-25T00:18:31Z,1016
-73.9154119,42.8468095,2010-02-25T00:21:13Z,1016
-73.9155061,42.8467158,2010-02-25T00:22:08Z,1016
-73.9153853,42.8465976,2010-02-25T00:24:11Z,1016
-73.9157936,42.8465299,2010-02-25T00:26:19Z,1016
-73.916321,42.8464701,2010-02-25T00:28:40Z,1016
-73.9167939,42.8463354,2010-02-25T00:30:08Z,1016
-73.917138,42.846509,2010-02-25T00:32:13Z,1016
-73.9173734,42.8466991,2010-02-25T00:34:12Z,1016
-73.9178526,42.8463253,2010-02-25T00:36:20Z,1016
-73.9184006,42.8461874,2010-02-25T00:38:13Z,1016
-73.9185948,42.8464488,2010-02-25T00:40:14Z,1016
-73.9179295,42.8465883,2010-02-25T00:42:12Z,1016
-73.9178253,42.8466648,2010-02-25T00:44:18Z,1016
-73.9180495,42.8464066,2010-02-25T00:46:17Z,1016
-73.9181232,42.8463588,2010-02-25T00:48:41Z,1016
-73.9180762,42.8460772,2010-02-25T00:50:08Z,1016
-73.9181786,42.8461366,2010-02-25T00:52:13Z,1016
-73.9180279,42.8461248,2010-02-25T00:54:43Z,1016
-73.9180285,42.8463331,2010-02-25T00:56:08Z,1016
-73.9181857,42.8460101,2010-02-25T00:58:14Z,1016
-73.9180756,42.8463228,2010-02-25T01:00:12Z,1016
-73.9180483,42.8460987,2010-02-25T01:10:35Z,1016
-73.9180698,42.8463144,2010-02-25T02:01:21Z,1016
-73.9179333,42.8461614,2010-02-25T03:01:10Z,1016
-73.9182299,42.8461172,2010-02-25T04:01:21Z,1016
-73.9189711,42.8460169,2010-02-25T04:30:40Z,1016
-73.9186675,42.8464382,2010-02-25T04:40:50Z,1016
-73.9177957,42.8471016,2010-02-25T04:44:16Z,1016
-73.917265,42.8471153,2010-02-25T04:46:18Z,1016
-73.9172007,42.8475139,2010-02-25T04:48:15Z,1016
-73.9169844,42.8477683,2010-02-25T04:50:22Z,1016
-73.9166207,42.8480636,2010-02-25T04:52:17Z,1016
-73.9160638,42.8483546,2010-02-25T04:54:11Z,1016
-73.915318,42.8484519,2010-02-25T04:56:13Z,1016
-73.9146838,42.8482061,2010-02-25T04:58:17Z,1016
-73.9143357,42.8477604,2010-02-25T05:00:11Z,1016
-73.9139183,42.8471685,2010-02-25T05:02:12Z,1016
-73.914731,42.8466441,2010-02-25T05:04:11Z,1016
-73.9151335,42.8463408,2010-02-25T05:06:11Z,1016
-73.9151981,42.8465307,2010-02-25T05:08:34Z,1016
-73.9151636,42.8466196,2010-02-25T05:10:07Z,1016
-73.9151127,42.846624,2010-02-25T05:12:12Z,1016
-73.9151346,42.8466358,2010-02-25T05:14:22Z,1016
-73.9151481,42.8466186,2010-02-25T05:16:17Z,1016
-73.915143,42.8465998,2010-02-25T05:20:21Z,1016
-73.9151588,42.8466224,2010-02-25T05:28:12Z,1016
-73.9155322,42.8466966,2010-02-25T05:30:29Z,1016
-73.9151081,42.8468194,2010-02-25T05:33:37Z,1016
-73.9149633,42.8465982,2010-02-25T05:35:22Z,1016
-73.9151611,42.8466426,2010-02-25T05:36:07Z,1016
-73.9149984,42.8464454,2010-02-25T05:38:58Z,1016
